file1,file2,label1,label2
../audioData/NIGENS/NIGENS/footsteps/FootstepsHardwood+2011_15_1.wav,../audioData/NIGENS/NIGENS/dog/AnimalDogHusky+6003_53_2.wav,footsteps,dog
../audioData/NIGENS/NIGENS/phone/TELEPHONE-ELECTRONIC_GEN-HDF-22874.wav,../audioData/NIGENS/NIGENS/maleSpeech/pgbq8a.wav,phone,maleSpeech
../audioData/NIGENS/NIGENS/maleScream/219858__adriancalzon__scream-01.wav,../audioData/NIGENS/NIGENS/femaleScream/35716__analogchill__scream.wav,maleScream,femaleScream
../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-INDOOR_GEN-HDF-12063.wav,../audioData/NIGENS/NIGENS/maleScream/238043__paltsug__wahha-yanga-ripi-a-raja-bip-gonog.wav,footsteps,maleScream
../audioData/NIGENS/NIGENS/piano/PianoComedy+CTE07_55_1.wav,../audioData/NIGENS/NIGENS/phone/TelephoneCellular+6068_16_4.wav,piano,phone
../audioData/NIGENS/NIGENS/knock/KnockerDoor+9006_37_8.wav,../audioData/NIGENS/NIGENS/piano/CloseOutsideMic2.wav,knock,piano
../audioData/NIGENS/NIGENS/maleScream/30988__unclesigmund__ahhh.wav,../audioData/NIGENS/NIGENS/piano/Piano_PlayScale_UpDown2_SFX-KIT.wav,maleScream,piano
../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09703.wav,../audioData/NIGENS/NIGENS/engine/BoatFerry+S1202_06.wav,knock,engine
../audioData/NIGENS/NIGENS/fire/FIRE-CAMP_GEN-HDF-11090.wav,../audioData/NIGENS/NIGENS/knock/KnockerDoor+9006_37_6.wav,fire,knock
../audioData/NIGENS/NIGENS/dog/DogRottweiller+WWA09_47_4.wav,../audioData/NIGENS/NIGENS/crash/CrashJunk+CTE01_47_3.wav,dog,crash
../audioData/NIGENS/NIGENS/alarm/AlarmElectronic+SFSE02_18_2.wav,../audioData/NIGENS/NIGENS/femaleSpeech/swwi8a.wav,alarm,femaleSpeech
../audioData/NIGENS/NIGENS/footsteps/FootstepsWood+6017_16_1.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbad8s.wav,footsteps,femaleSpeech
../audioData/NIGENS/NIGENS/phone/TelephoneChildren+6068_70_2.wav,../audioData/NIGENS/NIGENS/dog/AnimalDog+SUP01_27_10.wav,phone,dog
../audioData/NIGENS/NIGENS/femaleSpeech/bbad2s.wav,../audioData/NIGENS/NIGENS/knock/KnockDoor+HB01_66_7.wav,femaleSpeech,knock
../audioData/NIGENS/NIGENS/knock/Door-Knock-Wood-Entrance-Other-Side_GEN-HD2-29498.wav,../audioData/NIGENS/NIGENS/phone/TelephoneBell+TL06_01.wav,knock,phone
../audioData/NIGENS/NIGENS/fire/FireGas_DIGIJ05-78.wav,../audioData/NIGENS/NIGENS/alarm/AlarmElectronic+6061_43.wav,fire,alarm
../audioData/NIGENS/NIGENS/engine/Auto-Cadillac-CTS-Exterior-On-Board-Drive-Medium-Engine_GEN-HD2-26824.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbae1a.wav,engine,femaleSpeech
../audioData/NIGENS/NIGENS/alarm/AlarmElectronic+SFSE02_28_1.wav,../audioData/NIGENS/NIGENS/piano/PianoComedy+CTE07_60_3.wav,alarm,piano
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14808.wav,../audioData/NIGENS/NIGENS/footsteps/CartoonFootsteps+4003_46_1.wav,baby,footsteps
../audioData/NIGENS/NIGENS/fire/Fire+6049_18.wav,../audioData/NIGENS/NIGENS/dog/DogSiberianHusky_DIGIC08-59.wav,fire,dog
../audioData/NIGENS/NIGENS/femaleScream/222531__alberttrepat__female-scared-scream.wav,../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-OUTDOOR_GEN-HDF-12316.wav,femaleScream,footsteps
../audioData/NIGENS/NIGENS/alarm/Alarm+8005_15.wav,../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09719.wav,alarm,knock
../audioData/NIGENS/NIGENS/dog/DogDoberman+2004_76_2.wav,../audioData/NIGENS/NIGENS/phone/TELEPHONE-ELECTRONIC_GEN-HDF-22872.wav,dog,phone
../audioData/NIGENS/NIGENS/fire/Fire_Loop12_SFX-KIT.wav,../audioData/NIGENS/NIGENS/maleScream/219869__polmdx__high-tone-scream.wav,fire,maleScream
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14804.wav,../audioData/NIGENS/NIGENS/maleScream/222530__alberttrepat__male-screaming.wav,baby,maleScream
../audioData/NIGENS/NIGENS/knock/GLASS-KNOCK_GEN-HDF-12936.wav,../audioData/NIGENS/NIGENS/piano/CloseOutsideMic2.wav,knock,piano
../audioData/NIGENS/NIGENS/maleScream/245312__kwahmah-02__wild-scream.wav,../audioData/NIGENS/NIGENS/baby/HumanBaby+6032_01_2.wav,maleScream,baby
../audioData/NIGENS/NIGENS/fire/FireSmall+CRB02_39.wav,../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-OUTDOOR_GEN-HDF-12185.wav,fire,footsteps
../audioData/NIGENS/NIGENS/footsteps/FootstepsConcrete+6016_03_1.wav,../audioData/NIGENS/NIGENS/baby/HumanBaby+CTV05_41_02.wav,footsteps,baby
../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-OUTDOOR_GEN-HDF-12430.wav,../audioData/NIGENS/NIGENS/femaleScream/328000__hali-pinson__scream-5.wav,footsteps,femaleScream
../audioData/NIGENS/NIGENS/maleScream/219869__polmdx__high-tone-scream.wav,../audioData/NIGENS/NIGENS/baby/HumanBaby+6095_66_3.wav,maleScream,baby
../audioData/NIGENS/NIGENS/femaleSpeech/swwv1s.wav,../audioData/NIGENS/NIGENS/crash/CrashVarious+PS01_30.wav,femaleSpeech,crash
../audioData/NIGENS/NIGENS/knock/KnockDoor+HB01_66_1.wav,../audioData/NIGENS/NIGENS/maleSpeech/bbaz3n.wav,knock,maleSpeech
../audioData/NIGENS/NIGENS/piano/Piano+6097_40_2.wav,../audioData/NIGENS/NIGENS/maleSpeech/lbbk2p.wav,piano,maleSpeech
../audioData/NIGENS/NIGENS/alarm/AlarmElectronic+SFSE02_08_2.wav,../audioData/NIGENS/NIGENS/piano/196101__aiwha__piano-note-1.wav,alarm,piano
../audioData/NIGENS/NIGENS/piano/PianoComedy+CTE07_57_5.wav,../audioData/NIGENS/NIGENS/dog/AnimalDogMastiff+6003_53_3.wav,piano,dog
../audioData/NIGENS/NIGENS/maleScream/219863__acehell__crit-marc.wav,../audioData/NIGENS/NIGENS/alarm/AlarmElectronic+SFSE02_08_2.wav,maleScream,alarm
../audioData/NIGENS/NIGENS/phone/TelephoneElectron+6037_36_3.wav,../audioData/NIGENS/NIGENS/crash/crash-closet+of+junk_CAP01-119.wav,phone,crash
../audioData/NIGENS/NIGENS/baby/HumanBaby+6095_66_1.wav,../audioData/NIGENS/NIGENS/femaleScream/58585__juskiddink__vocal-joy-and-excitement2.wav,baby,femaleScream
../audioData/NIGENS/NIGENS/femaleSpeech/bbadzn.wav,../audioData/NIGENS/NIGENS/crash/CrashMetal+6004_93_2.wav,femaleSpeech,crash
../audioData/NIGENS/NIGENS/footsteps/FootstepsConcrete+6016_16_1.wav,../audioData/NIGENS/NIGENS/femaleScream/219650__curly-hikari-94__scream-girl1.wav,footsteps,femaleScream
../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-OUTDOOR_GEN-HDF-12243.wav,../audioData/NIGENS/NIGENS/femaleScream/139086__arjanvanhoorn0181__young-girl-screaming-1.wav,footsteps,femaleScream
../audioData/NIGENS/NIGENS/fire/Fire+6049_16.wav,../audioData/NIGENS/NIGENS/piano/MusicPiano_DIGIB04-64.wav,fire,piano
../audioData/NIGENS/NIGENS/dog/ANIMAL-DOG_GEN-HDF-00939.wav,../audioData/NIGENS/NIGENS/baby/HumanBaby+CTV05_41_04.wav,dog,baby
../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09704.wav,../audioData/NIGENS/NIGENS/maleSpeech/bbbs6a.wav,knock,maleSpeech
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14804.wav,../audioData/NIGENS/NIGENS/femaleScream/118521__huboftheuniverseprod__thegutbezahlscream.wav,baby,femaleScream
../audioData/NIGENS/NIGENS/baby/HumanBaby+IN10_02.wav,../audioData/NIGENS/NIGENS/crash/GLASS-CRASH_GEN-HDF-12879.wav,baby,crash
../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09716.wav,../audioData/NIGENS/NIGENS/piano/LaCariocha.wav,knock,piano
../audioData/NIGENS/NIGENS/maleScream/238043__paltsug__wahha-yanga-ripi-a-raja-bip-gonog.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbac8n.wav,maleScream,femaleSpeech
../audioData/NIGENS/NIGENS/engine/MOTOR-GENERATOR_GEN-HDF-17561.wav,../audioData/NIGENS/NIGENS/piano/PianoComedy+CTE07_49_3.wav,engine,piano
../audioData/NIGENS/NIGENS/femaleScream/222646__mariallinas__female-scream-1.wav,../audioData/NIGENS/NIGENS/maleScream/219863__acehell__crit-marc.wav,femaleScream,maleScream
../audioData/NIGENS/NIGENS/baby/HumanBaby+6032_01_2.wav,../audioData/NIGENS/NIGENS/dog/AnimalDog+WWA09_48_4.wav,baby,dog
../audioData/NIGENS/NIGENS/maleSpeech/pgid2a.wav,../audioData/NIGENS/NIGENS/footsteps/FootstepsDirt+2011_11_1.wav,maleSpeech,footsteps
../audioData/NIGENS/NIGENS/piano/PianoComedy+CTE07_60_4.wav,../audioData/NIGENS/NIGENS/fire/Fire_CampfireLoop2_SFX-KIT.wav,piano,fire
../audioData/NIGENS/NIGENS/maleSpeech/pgakza.wav,../audioData/NIGENS/NIGENS/footsteps/Ladder+6032_48_3.wav,maleSpeech,footsteps
../audioData/NIGENS/NIGENS/fire/FireGas_DIGIJ02-69.wav,../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-OUTDOOR_GEN-HDF-12243.wav,fire,footsteps
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14808.wav,../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09716.wav,baby,knock
../audioData/NIGENS/NIGENS/phone/TELEPHONE-ELECTRONIC_GEN-HDF-22881.wav,../audioData/NIGENS/NIGENS/engine/MotorGenerator+HB04_80_1.wav,phone,engine
../audioData/NIGENS/NIGENS/piano/PianoCartoon+HB01_68_1.wav,../audioData/NIGENS/NIGENS/femaleScream/242644__reitanna__another-surprised-oooh.wav,piano,femaleScream
../audioData/NIGENS/NIGENS/knock/DOOR-KNOCKER_GEN-HDF-09740.wav,../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-INDOOR_GEN-HDF-11495.wav,knock,footsteps
../audioData/NIGENS/NIGENS/maleScream/180314__jorickhoofd__sad-cry-7.wav,../audioData/NIGENS/NIGENS/maleSpeech/lbbk2p.wav,maleScream,maleSpeech
../audioData/NIGENS/NIGENS/crash/CrashVarious+PS01_30.wav,../audioData/NIGENS/NIGENS/maleScream/320247__nicktermer__scream.wav,crash,maleScream
../audioData/NIGENS/NIGENS/maleSpeech/sgwv1p.wav,../audioData/NIGENS/NIGENS/maleScream/30988__unclesigmund__ahhh.wav,maleSpeech,maleScream
../audioData/NIGENS/NIGENS/phone/Telephone_DIGIX01-54.wav,../audioData/NIGENS/NIGENS/piano/MusicPiano_DIGIB04-59.wav,phone,piano
../audioData/NIGENS/NIGENS/crash/CrashBottle+HB01_27_2.wav,../audioData/NIGENS/NIGENS/fire/FireSmall+CRB02_39.wav,crash,fire
../audioData/NIGENS/NIGENS/femaleScream/332044__montblanccandies__crazy-screaming.wav,../audioData/NIGENS/NIGENS/crash/GlassSmash+SUP01_51_10.wav,femaleScream,crash
../audioData/NIGENS/NIGENS/femaleScream/328003__hali-pinson__scream-1.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbak1n.wav,femaleScream,femaleSpeech
../audioData/NIGENS/NIGENS/maleSpeech/lbic8n.wav,../audioData/NIGENS/NIGENS/crash/AutoCrash+CRB01_22_1.wav,maleSpeech,crash
../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09703.wav,../audioData/NIGENS/NIGENS/crash/MetalCrash+IE02_62_4.wav,knock,crash
../audioData/NIGENS/NIGENS/piano/Piano+2017_58_10.wav,../audioData/NIGENS/NIGENS/engine/transport+truck-start_CAP01-402.wav,piano,engine
../audioData/NIGENS/NIGENS/engine/BoatFerry+S1202_06.wav,../audioData/NIGENS/NIGENS/alarm/ElectronicAlarm+L2SF2_18.wav,engine,alarm
../audioData/NIGENS/NIGENS/femaleScream/332044__montblanccandies__crazy-screaming.wav,../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09701.wav,femaleScream,knock
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14821.wav,../audioData/NIGENS/NIGENS/dog/DogTerrier+2004_67_2.wav,baby,dog
../audioData/NIGENS/NIGENS/piano/Piano-Horror_GEN-HD2-31110.wav,../audioData/NIGENS/NIGENS/alarm/AlarmSmokeDetect+SUP01_02_7.wav,piano,alarm
../audioData/NIGENS/NIGENS/maleSpeech/lbbq4n.wav,../audioData/NIGENS/NIGENS/engine/Auto-Cadillac-CTS-Exterior-On-Board-Drive-Medium-Engine_GEN-HD2-26824.wav,maleSpeech,engine
../audioData/NIGENS/NIGENS/engine/AutoFerrariTestaros+5040_01.wav,../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09704.wav,engine,knock
../audioData/NIGENS/NIGENS/footsteps/FootstepsConcrete+6016_10_1.wav,../audioData/NIGENS/NIGENS/alarm/AlarmElectronic+SFSE02_28_3.wav,footsteps,alarm
../audioData/NIGENS/NIGENS/femaleScream/169811__missozzy__female-scream-02.wav,../audioData/NIGENS/NIGENS/dog/AnimalDog+WWA09_44_3.wav,femaleScream,dog
../audioData/NIGENS/NIGENS/maleSpeech/bbal7p.wav,../audioData/NIGENS/NIGENS/baby/HumanBaby_DIGII04-11.wav,maleSpeech,baby
../audioData/NIGENS/NIGENS/knock/Wood-Hit-Knock-Or-Hammer-Medium_GEN-HD2-32802.wav,../audioData/NIGENS/NIGENS/maleSpeech/pgbeza.wav,knock,maleSpeech
../audioData/NIGENS/NIGENS/alarm/Alarm_FactoryBuzzer_Loop_SFX-KIT.wav,../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14821.wav,alarm,baby
../audioData/NIGENS/NIGENS/piano/PianoComedy+CTE07_61_8.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbak1n.wav,piano,femaleSpeech
../audioData/NIGENS/NIGENS/dog/DogRottweiller+WWA09_47_4.wav,../audioData/NIGENS/NIGENS/crash/CRASH-JUNK_GEN-HDF-08701.wav,dog,crash
../audioData/NIGENS/NIGENS/footsteps/Footsteps-Carpet-Boots-Walk-1+Walker-Close-Take2_UFC-DVD-1-0079.wav,../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14805.wav,footsteps,baby
../audioData/NIGENS/NIGENS/crash/Crash+6010_95_4.wav,../audioData/NIGENS/NIGENS/piano/LaCariocha.wav,crash,piano
../audioData/NIGENS/NIGENS/maleSpeech/pgbk1n.wav,../audioData/NIGENS/NIGENS/femaleScream/219815__saraonsins__effort-scream.wav,maleSpeech,femaleScream
../audioData/NIGENS/NIGENS/femaleScream/332044__montblanccandies__crazy-screaming.wav,../audioData/NIGENS/NIGENS/knock/DoorKnocker+6048_34_2.wav,femaleScream,knock
../audioData/NIGENS/NIGENS/dog/DogRottweiller+WWA09_47_4.wav,../audioData/NIGENS/NIGENS/phone/TelephoneEuropean+2003_08.wav,dog,phone
../audioData/NIGENS/NIGENS/maleSpeech/lbbd8p.wav,../audioData/NIGENS/NIGENS/piano/Piano+2017_57_7.wav,maleSpeech,piano
../audioData/NIGENS/NIGENS/femaleSpeech/bbac7a.wav,../audioData/NIGENS/NIGENS/alarm/BellAlarm_DIGIVJ2-60.wav,femaleSpeech,alarm
../audioData/NIGENS/NIGENS/phone/TelephoneCordless+6068_74_1.wav,../audioData/NIGENS/NIGENS/fire/Fire+6049_18.wav,phone,fire
../audioData/NIGENS/NIGENS/phone/TELEPHONE-ELECTRONIC_GEN-HDF-22882.wav,../audioData/NIGENS/NIGENS/fire/FireBonfire+6015_13.wav,phone,fire
../audioData/NIGENS/NIGENS/fire/FireHouse+CRB02_23.wav,../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14806.wav,fire,baby
../audioData/NIGENS/NIGENS/maleScream/222649__mariallinas__shout.wav,../audioData/NIGENS/NIGENS/fire/Fire_Ignite_Large4_SFX-KIT.wav,maleScream,fire
../audioData/NIGENS/NIGENS/dog/AnimalDogHusky+6003_53_2.wav,../audioData/NIGENS/NIGENS/engine/LakeBarge+S1301_15.wav,dog,engine
../audioData/NIGENS/NIGENS/crash/CrashGlass+6004_94_1.wav,../audioData/NIGENS/NIGENS/engine/MotorElectric+6032_61_1.wav,crash,engine
../audioData/NIGENS/NIGENS/fire/Fire_Loop08_SFX-KIT.wav,../audioData/NIGENS/NIGENS/dog/Dog+HB02_80_2.wav,fire,dog
../audioData/NIGENS/NIGENS/piano/Piano+2017_57_11.wav,../audioData/NIGENS/NIGENS/maleSpeech/pgbk1n.wav,piano,maleSpeech
../audioData/NIGENS/NIGENS/engine/MustangGT350_StartOff_SFX-KIT.wav,../audioData/NIGENS/NIGENS/maleSpeech/pgbyzs.wav,engine,maleSpeech
../audioData/NIGENS/NIGENS/crash/CrashRoof+6046_88.wav,../audioData/NIGENS/NIGENS/footsteps/FootstepsStone+2011_01_2.wav,crash,footsteps
../audioData/NIGENS/NIGENS/fire/Fire+DSS02_03.wav,../audioData/NIGENS/NIGENS/engine/RobotMotor+JUR01_78.wav,fire,engine
../audioData/NIGENS/NIGENS/maleScream/336537__chrillz3r__scream-frightened.wav,../audioData/NIGENS/NIGENS/crash/smash-window+shatter_CAP01-330.wav,maleScream,crash
../audioData/NIGENS/NIGENS/phone/TelephoneChildren+6068_70_2.wav,../audioData/NIGENS/NIGENS/fire/ExplosionOilDrum+CRB01_83_7.wav,phone,fire
../audioData/NIGENS/NIGENS/piano/Caravan.wav,../audioData/NIGENS/NIGENS/maleSpeech/lbbyzp.wav,piano,maleSpeech
../audioData/NIGENS/NIGENS/femaleSpeech/bbad5n.wav,../audioData/NIGENS/NIGENS/alarm/HospitalAlarm+CTV05_11_01.wav,femaleSpeech,alarm
../audioData/NIGENS/NIGENS/engine/MOTOR-GAS_GEN-HDF-17548.wav,../audioData/NIGENS/NIGENS/piano/Piano+2017_57_11.wav,engine,piano
../audioData/NIGENS/NIGENS/piano/196101__aiwha__piano-note-1.wav,../audioData/NIGENS/NIGENS/maleSpeech/lbbkzn.wav,piano,maleSpeech
../audioData/NIGENS/NIGENS/piano/PianoComedy+CTE07_41_1.wav,../audioData/NIGENS/NIGENS/baby/HumanBaby+6095_72_3.wav,piano,baby
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14779.wav,../audioData/NIGENS/NIGENS/crash/CrashRoof+6046_88.wav,baby,crash
../audioData/NIGENS/NIGENS/baby/HumanBaby+CTV05_41_03.wav,../audioData/NIGENS/NIGENS/femaleScream/42847__freqman__psycho-scream-1.wav,baby,femaleScream
../audioData/NIGENS/NIGENS/fire/Fire+6049_16.wav,../audioData/NIGENS/NIGENS/phone/TELEPHONE-ELECTRONIC_GEN-HDF-22878.wav,fire,phone
../audioData/NIGENS/NIGENS/crash/Crash+6010_95_4.wav,../audioData/NIGENS/NIGENS/maleSpeech/pgakza.wav,crash,maleSpeech
../audioData/NIGENS/NIGENS/dog/AnimalDog+SUP01_27_18.wav,../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-INDOOR_GEN-HDF-11743.wav,dog,footsteps
../audioData/NIGENS/NIGENS/engine/MOTOR-GENERATOR_GEN-HDF-17562.wav,../audioData/NIGENS/NIGENS/maleSpeech/bbbl9n.wav,engine,maleSpeech
../audioData/NIGENS/NIGENS/knock/KnockDoor+HB01_66_4.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbad3a.wav,knock,femaleSpeech
../audioData/NIGENS/NIGENS/phone/TelephoneRing_DIGIF1-58.wav,../audioData/NIGENS/NIGENS/alarm/AlarmCar+PS01_06_2.wav,phone,alarm
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14753.wav,../audioData/NIGENS/NIGENS/femaleSpeech/swwi8a.wav,baby,femaleSpeech
../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-INDOOR_GEN-HDF-11641.wav,../audioData/NIGENS/NIGENS/maleScream/336537__chrillz3r__scream-frightened.wav,footsteps,maleScream
../audioData/NIGENS/NIGENS/maleScream/336537__chrillz3r__scream-frightened.wav,../audioData/NIGENS/NIGENS/dog/DogRottweiller+WWA09_47_4.wav,maleScream,dog
../audioData/NIGENS/NIGENS/femaleScream/328003__hali-pinson__scream-1.wav,../audioData/NIGENS/NIGENS/baby/HumanBaby+6105_96.wav,femaleScream,baby
../audioData/NIGENS/NIGENS/footsteps/FootstepsConcrete+2011_04_2.wav,../audioData/NIGENS/NIGENS/maleScream/84351__patopurific__scream-and-death.wav,footsteps,maleScream
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14824.wav,../audioData/NIGENS/NIGENS/maleSpeech/lbij3s.wav,baby,maleSpeech
../audioData/NIGENS/NIGENS/maleScream/267480__islandan__male-scream.wav,../audioData/NIGENS/NIGENS/maleSpeech/bbbl9n.wav,maleScream,maleSpeech
../audioData/NIGENS/NIGENS/dog/AnimalDog+WWA09_44_3.wav,../audioData/NIGENS/NIGENS/alarm/AlarmAirplane+SUP01_02_3.wav,dog,alarm
../audioData/NIGENS/NIGENS/fire/FireBall+6015_26_1.wav,../audioData/NIGENS/NIGENS/crash/BuildingCrash+IE01_08_1.wav,fire,crash
../audioData/NIGENS/NIGENS/maleScream/31818__malexmedia__malexmedia-man-scream.wav,../audioData/NIGENS/NIGENS/piano/MusicPiano_DIGIVG1-77.wav,maleScream,piano
../audioData/NIGENS/NIGENS/footsteps/FootstepsConcrete+6016_01_1.wav,../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09703.wav,footsteps,knock
../audioData/NIGENS/NIGENS/dog/DogSmall+JBA03_97_1.wav,../audioData/NIGENS/NIGENS/maleScream/135758__skytheguy__victim.wav,dog,maleScream
../audioData/NIGENS/NIGENS/alarm/FireAlarm+EMR01_18_5.wav,../audioData/NIGENS/NIGENS/maleSpeech/bbaz3n.wav,alarm,maleSpeech
../audioData/NIGENS/NIGENS/maleSpeech/lbij3s.wav,../audioData/NIGENS/NIGENS/phone/TelephoneCellular+6068_30_2.wav,maleSpeech,phone
../audioData/NIGENS/NIGENS/piano/CloseOutsideMic2.wav,../audioData/NIGENS/NIGENS/maleScream/219858__adriancalzon__scream-01.wav,piano,maleScream
../audioData/NIGENS/NIGENS/piano/PianoComedy+CTE07_60_4.wav,../audioData/NIGENS/NIGENS/alarm/AlarmDistress+6010_06.wav,piano,alarm
../audioData/NIGENS/NIGENS/knock/DoorKnocker+6048_34_2.wav,../audioData/NIGENS/NIGENS/maleSpeech/lbbkzn.wav,knock,maleSpeech
../audioData/NIGENS/NIGENS/femaleScream/328000__hali-pinson__scream-5.wav,../audioData/NIGENS/NIGENS/alarm/Siren+6086_53.wav,femaleScream,alarm
../audioData/NIGENS/NIGENS/maleSpeech/bbal8a.wav,../audioData/NIGENS/NIGENS/knock/KnockWindow+CTV05_77_03.wav,maleSpeech,knock
../audioData/NIGENS/NIGENS/phone/TelephoneElectr+SUP01_82_14.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbaj2n.wav,phone,femaleSpeech
../audioData/NIGENS/NIGENS/alarm/alarm-sci+fi-constant_CAP01-13.wav,../audioData/NIGENS/NIGENS/fire/Fire+IN17_15.wav,alarm,fire
../audioData/NIGENS/NIGENS/fire/ExplosionOilDrum+CRB01_83_7.wav,../audioData/NIGENS/NIGENS/knock/KnockDoor+HB01_66_4.wav,fire,knock
../audioData/NIGENS/NIGENS/crash/CRASH-JUNK_GEN-HDF-08701.wav,../audioData/NIGENS/NIGENS/alarm/ALARM-ELECTRONIC_GEN-HDF-00613.wav,crash,alarm
../audioData/NIGENS/NIGENS/fire/fire-burning+building_CAP01-182.wav,../audioData/NIGENS/NIGENS/dog/ANIMAL-DOG-BARK-SHORT_6EXT8-10047.wav,fire,dog
../audioData/NIGENS/NIGENS/dog/AnimalDog+WWA09_44_1.wav,../audioData/NIGENS/NIGENS/engine/MotorGenerator+HB04_80_1.wav,dog,engine
../audioData/NIGENS/NIGENS/crash/MetalCrash+IE02_62_6.wav,../audioData/NIGENS/NIGENS/maleSpeech/sgiuza.wav,crash,maleSpeech
../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-INDOOR_GEN-HDF-11717.wav,../audioData/NIGENS/NIGENS/femaleScream/15922__pitx__grito-08.wav,footsteps,femaleScream
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14754.wav,../audioData/NIGENS/NIGENS/dog/Dog+HB02_81_9.wav,baby,dog
../audioData/NIGENS/NIGENS/femaleScream/139086__arjanvanhoorn0181__young-girl-screaming-1.wav,../audioData/NIGENS/NIGENS/maleSpeech/lbby1a.wav,femaleScream,maleSpeech
../audioData/NIGENS/NIGENS/knock/KnockDoor+HB01_66_1.wav,../audioData/NIGENS/NIGENS/fire/FireGas_DIGIJ05-78.wav,knock,fire
../audioData/NIGENS/NIGENS/baby/HumanBaby+CTV05_41_04.wav,../audioData/NIGENS/NIGENS/engine/AMBULANCE_GEN-HDF-00814.wav,baby,engine
../audioData/NIGENS/NIGENS/maleSpeech/bbal8a.wav,../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14754.wav,maleSpeech,baby
../audioData/NIGENS/NIGENS/footsteps/FootstepsConcrete+6016_10_1.wav,../audioData/NIGENS/NIGENS/phone/TELEPHONE-ELECTRONIC_GEN-HDF-22843.wav,footsteps,phone
../audioData/NIGENS/NIGENS/femaleScream/139086__arjanvanhoorn0181__young-girl-screaming-1.wav,../audioData/NIGENS/NIGENS/footsteps/Ladder+6032_48_3.wav,femaleScream,footsteps
../audioData/NIGENS/NIGENS/knock/KnockWindow+CTV05_77_03.wav,../audioData/NIGENS/NIGENS/engine/MotorGenerator+HB04_80_1.wav,knock,engine
../audioData/NIGENS/NIGENS/dog/Dog+HB02_81_9.wav,../audioData/NIGENS/NIGENS/femaleScream/42849__freqman__psycho-screams-3.wav,dog,femaleScream
../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09724.wav,../audioData/NIGENS/NIGENS/maleSpeech/bbal8a.wav,knock,maleSpeech
../audioData/NIGENS/NIGENS/footsteps/FootstepsStone+2011_01_2.wav,../audioData/NIGENS/NIGENS/fire/Fire+6049_16.wav,footsteps,fire
../audioData/NIGENS/NIGENS/maleSpeech/pgbx9n.wav,../audioData/NIGENS/NIGENS/alarm/ALARM-ELECTRONIC_GEN-HDF-00613.wav,maleSpeech,alarm
../audioData/NIGENS/NIGENS/femaleScream/328000__hali-pinson__scream-5.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbak2n.wav,femaleScream,femaleSpeech
../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-INDOOR_GEN-HDF-11717.wav,../audioData/NIGENS/NIGENS/crash/Smash_Cave_WoodRockCollapse2_SFX-KIT.wav,footsteps,crash
